MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2016,376,8,"FOUNDERS OIL & GAS OPERATING,LLC",6/4/2016,Producer,REEVES,16404,0,0,Combined,100,0,100,Tank Battery,Equipment Failure,Other,None,,"SEC 17, BLK C6, PSL","LE SURFACE DRY, BACKHOE, CLEAN AFFECTED AREA","HOEFS, BERTHA, ETAL",WORSHAM (DELAWARE SAND)
2016,449,7C,"PERMIAN RESOURCES, LLC",6/4/2016,Producer,CROCKETT,18207,0,0,Crude,40,0,40,Tank Battery,Equipment Failure,Other,None,,UNIVERSITY 47 CENTRAL TANK BATTERY,"LIQUIDS REMOVED, REMEDIATION EFFORTS UNDERWAY",UNIVERSITY 47,LIN (WOLFCAMP)
2016,410,8,ENERGEN RESOURCES CORPORATION,6/3/2016,Producer,REEVES,42042,0,0,Crude,21,20,1,Valve,Equipment Failure,Other,None,,"SEC 20, BLK C19, PSL","REMEDIATION IN PLACE HAS BEGUN, FLUIDS CONTAINED ON LOCATION",STATE C19-20,TWO GEORGES (BONE SPRING)
2016,394,8,DIAMONDBACK E&P LLC,6/2/2016,Producer,MIDLAND,39560,0,0,Crude,15,14,1,Tank Battery,Equipment Failure,Other,None,,"31.970736, -102.199281","REPLACED GASKET, REMEDIATION IN PROGRESS",ST,SPRABERRY (TREND AREA)
2016,395,8,DIAMONDBACK E&P LLC,6/2/2016,Producer,MARTIN,38958,0,0,Crude,8,6,2,Flow Line,Equipment Failure,Other,None,,"32.458861, -101.96465","REPLACED FLOWLINE, REMEDIATION IN PROGRESS",PHILLIPS 39,SPRABERRY (TREND AREA)
2016,427,9,"HOCO, INC.",6/2/2016,Producer,ARCHER,525,0,0,Crude,187,85,102,Tank Battery,Equipment Failure,Other,Stock Tank,STOCKTANK,"BLK 76, ATNCL, LOT 2, A-658","BACKHOE, DOZER, TANK TRUCK ON LOCATION TO RECOVER CRUDE OIL",CLIMAX,ARCHER COUNTY REGULAR
2016,639,8,APACHE CORPORATION,6/2/2016,Producer,WINKLER,2608,0,0,Crude,35,25,10,Tank Battery,Equipment Failure,Other,None,,"31.827351, -103.167415","FREE FLUIDS RECOVERED, AFFECTED SOILS BELENDED IN PLACE","HENDRICK, IDA, T-67-3B",HENDRICK
2016,393,8,DIAMONDBACK E&P LLC,6/2/2016,Producer,ANDREWS,17744,0,0,Crude,17,16,1,Valve,Equipment Failure,Other,None,,"32.424959, -102.295388","REPLACED GAUGE, REMEDIATION IN PROGRESS",UNIVERSITY -L-,HUTEX (DEVONIAN)
2016,481,8,PLAINS PIPELINE L.P.,6/1/2016,Transporter,CRANE,0,0,0,Crude,295,290,5,Tank Battery,Equipment Failure,Other,None,,"31.5103, -102.6474",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,ORSON,NO FIELD NAME
2016,418,8A,OCCIDENTAL PERMIAN LTD.,6/1/2016,Producer,HOCKLEY,3780,0,0,Combined,3,3,0,Pipe Line,Equipment Failure,Other,None,,"LABOR 4, LEAGUE 72, VAL VERDE CSL","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",LEVELLAND UNIT,LEVELLAND
2016,557,3,"DENBURY ONSHORE, LLC",6/1/2016,Producer,MONTGOMERY,11659,0,0,Crude,62,62,0,Tank Battery,Equipment Failure,Other,None,,"30.1438, -95.2239","VAC TRUCK, REPEATEDLY FLUSHED WITH FRESH WATER",CONROE FIELD UNIT,CONROE
2016,411,8,"BC OPERATING, INC.",6/1/2016,Producer,GLASSCOCK,44617,0,0,Crude,116,0,116,Tank Battery,Equipment Failure,Other,None,,"SEC 14, BLK 32, T-4-S, T&P RR CO SUR","LIGHTNING, BURNED UP, LOST ALL, TANK #2 HAD NO OIL",RED DEVIL 14,CLYDE-REYNOLDS (WOLFCAMP CONS.)
2016,490,3,"HOPCO OPERATING, INC.",5/31/2016,Producer,MONTGOMERY,15046,0,0,Crude,70,50,20,Tank Battery,Other,Other,Creek,PANTHERBRANC,"30.107484, -95.458247","FLOOD WATER, ACCLIMATED PROCEDURE FOR SOIL REMOVAL, CLEAN UP",BALDWIN,KUHLMAN
2016,348,8,DIAMONDBACK E&P LLC,5/31/2016,Producer,HOWARD,33705,0,0,Crude,20,19,1,Tank Battery,Equipment Failure,Other,None,,"32.480661, -101.632788","POWER BACK ON, REMEDIATION IN PROGRESS",WRIGHT SWD,MIDDLETON (CANYON REEF)
2016,1059,8,"SHERIDAN PRODUCTION COMPANY, LLC",5/31/2016,Producer,HOWARD,41282,0,0,Crude,42,40,2,Tank Battery,Equipment Failure,Other,None,,"32 64.72, 101 20 47.25","BLENED WITH FRESH SOIL,","ROBERTS, DORA",HOWARD GLASSCOCK (CONSOLIDATED)
2016,347,8,"RSP PERMIAN, LLC",5/31/2016,Producer,MIDLAND,46986,0,0,Crude,2,1,1,Flow Line,Equipment Failure,Other,None,,"SEC 1, BLK X, HILLARD H.P. SUR","EXCAVATE, HAUL CONTAMINATED SOIL, BACKFILL WITH NEW MATERIAL",ISBELL HORIZONTAL UNIT,SPRABERRY (TREND AREA)
2016,374,8,XTO ENERGY INC.,5/31/2016,Producer,GLASSCOCK,38901,0,0,Crude,217,0,217,Tank Battery,Act of God,Other,None,,"SEC 20, BLK 35, T&P RR CO","LIGHTNING, BERMED AREA, WASHED DOWN, VAC TRUCK, DISPOSED OF",BERRY,SPRABERRY (TREND AREA)
2016,356,9,"FAIRWAY RESOURCES OPERATING, LLC",5/31/2016,Producer,KLEBERG,32856,0,0,Crude,72,0,72,Tank Battery,Act of God,Other,None,,1750-TE&L-A-525,"LIGHTNING, MOST OF OIL BURNED, VAC TRUCK",ASH,KRS (MARBLE FALLS)
2016,402,8,"PIONEER NATURAL RES. USA, INC.",5/31/2016,Producer,MARTIN,37534,0,0,Crude,8,8,0,Tank Battery,Equipment Failure,Other,None,,"32.265833, -102.131413","VAC TRUCK, EXCAVATED, BLENDED, BIOLOGICAL REMEDIATION AID",SCHARBAUER RANCH,SPRABERRY (TREND AREA)
2016,404,8,OXY USA INC.,5/31/2016,Producer,HOWARD,42028,0,0,Crude,18,17,1,Tank Battery,Equipment Failure,Other,None,,"SEC 47, BLK 34, T1S, T&P RR CO","LIGHTNING, RECOVER AND REMEDIATE",TAYLOR,SPRABERRY (TREND AREA)
2016,360,4,BLUEFIN RESOURCES LLC,5/31/2016,Producer,BROOKS,0,243745,0,Crude,42,42,0,Tank Battery,Act of God,Other,None,,"27.2523, 98.0189","LIGHTNING, EXCAVATED, PLACED INTO ROLL OFF BOXES FOR DISPOSAL",SULLIVAN,FLOWELLA (FRIO-VX SHALLOW)
2016,616,1,"EXCO OPERATING COMPANY, LP",5/30/2016,Producer,ZAVALA,17477,0,0,Crude,150,148,2,Tank Battery,Corrosion - Rust,Other,None,,"28.845849, -99.454548","VAC TRUCK, REMEDIATION IS CURRENTLY IN PROCESS, SOIL MIXED, TILLED",LLM UNIT ZAV,BRISCOE RANCH (EAGLEFORD)
2016,460,7C,"JP ENERGY PERMIAN, LLC",5/30/2016,Transporter,CROCKETT,0,0,0,Crude,10,8,2,Pipe Line,Equipment Failure,Other,None,,MIDWAY TRUCK STATION,"VAC TRUCK, REMAINING SOIL BEING REMEDIATED ON SITE",UNIVERSITY 49,NO FIELD NAME
2016,367,7B,"CLEARLY PETROLEUM, LLC",5/30/2016,Producer,STEPHENS,3702,0,0,Combined,250,250,0,Tank Battery,Equipment Failure,Other,None,,"A-99, SUR 214, J LEE","VAC TRUCK, ABSORBENT BOOMS, PADS, FLUSHED WITH FRESH WATER","ACKERS, L.J.",STEPHENS COUNTY REGULAR
2016,366,7B,"CLEARLY PETROLEUM, LLC",5/30/2016,Producer,STEPHENS,16956,0,0,Combined,290,0,290,Tank Battery,Act of God,Other,Creek,GUNSOLUS,"A-932, SUR 3, LAL","FLOOD, ABSORBENT BOOMS USED, REMEDIATION",BURCH UNIT,STEPHENS COUNTY REGULAR
2016,491,3,TEXANA OPERATING COMPANY,5/30/2016,Producer,HARRIS,7110,0,0,Crude,115,0,115,Tank Battery,Equipment Failure,Other,None,,R DUNMAN SUR A-223,"VAC TRUCK, ADSORBENT PADS, TAKEN TO A COMMERCIAL DISPOSAL WELL",MASON,HUMBLE
2016,398,8,COG OPERATING LLC,5/30/2016,Producer,MARTIN,34660,0,0,Crude,165,150,15,Tank Battery,Equipment Failure,Other,None,,"SEC 16, BLK 39, G&M & M.B.&A. SUR RR CO","VAC TRUCK, REMEDIATION IN PROGRESS",MABEE MERCURY,MERCURY M. (FUSSELMAN)
2016,365,7B,"CLEARLY PETROLEUM, LLC",5/30/2016,Producer,STEPHENS,21611,0,0,Crude,25,23,2,Tank Battery,Act of God,Other,Creek,GUNSOLUS,"BLK 20, ORIGINAL TOWN A-86 LAL","VAC TRUCK, ABSORBENT BOOMS, REMEDIATION",DYE-GALLAGER,STEPHENS COUNTY REGULAR
2016,484,8,CALLON PETROLEUM OPERATING CO,5/30/2016,Producer,HOWARD,45676,0,0,Crude,6,6,0,Tank Battery,Other,Other,None,,"SEC 22, BLK 32, T1N, T&P RR CO, HENDERSON, ME","LIGHTNING, MOST OF FLUIDS CONTANINED WITHIN DIKE",COUGAR 22,SPRABERRY (TREND AREA)
2016,386,3,"U. S. OPERATING, INC.",5/29/2016,Producer,LEE,20874,0,0,Combined,35,0,35,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,ANDERSON ESTIS SUR A-98,"REPAIRED COLLAR ON LOAD LINE, RESET WATER TANK",BARBARA,GIDDINGS (AUSTIN CHALK-3)
2016,496,10,APACHE CORPORATION,5/29/2016,Producer,OCHILTREE,8819,0,0,Crude,25,15,10,Tank Battery,Corrosion - Rust,Other,None,,"SEC 226, BLK 43, H&TC SUR","REMEDIATION, TILLED, TREATED WITH ENVIROCLEAN & SALTRELIEF PLUS",LELAND MEKEEL 226,PAN PETRO (CLEVELAND)
2016,593,1,RPG OPERATING LLC,5/29/2016,Producer,MEDINA,18317,0,0,Crude,20,16,4,Tank Battery,Equipment Failure,Other,None,,"29.252084, 98.817775",REMEDIATION,KELLER,FAIRFIELD
2016,518,8,ROSETTA RESOURCES OPERATING LP,5/29/2016,Producer,REEVES,40895,0,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,None,,"SEC 28, BLK 5, T&GN RR CO SUR, ABS 1307","VAC TRUCK, SOIL THAT WAS CONTAMINATED IS BEING TREATED ON SITE",MONROE 28,WOLFBONE (TREND AREA)
2016,403,8,OXY USA INC.,5/29/2016,Producer,GLASSCOCK,42763,0,0,Crude,38,18,20,Tank Battery,Corrosion - Rust,Other,None,,"SEC 46, BLK 35, T4S, T&P RR CO",RECOVER AND REMEDIATE,HOELSCHER,SPRABERRY (TREND AREA)
2016,387,3,"WILLIAMS, CLAYTON ENERGY, INC.",5/28/2016,Producer,LEE,25823,0,0,Crude,80,0,80,Tank Battery,Equipment Failure,Other,None,,KUYKENDALL A ABS 14,"FRESHWATER USED, VAC TRUCK,",BEISERT OL UNIT,GIDDINGS (AUSTIN CHALK-3)
2016,358,3,"D-MIL PRODUCTION, INC.",5/28/2016,Producer,HARRIS,12475,0,0,Crude,40,30,10,Tank Battery,Equipment Failure,Other,None,,"F.P. HERRING, ALLEN REAVES SUR, ABS 369 & 656","HAULED TRASHY OIL TO DISPOSAL, REMEDIATING THE AREA","FRANK, T. M. UNIT",ROTHERWOOD (COCKFIELD -A- SD.)
2016,409,8,ENERGEN RESOURCES CORPORATION,5/27/2016,Producer,ECTOR,21079,0,0,Crude,30,15,15,Flow Line,Equipment Failure,Other,None,,"SEC 1, BLK 35, ULS",REMEDIATION IN PLACE HAS BEGUN,EAST PENWELL /SAN ANDRES/ UNIT,PENWELL
2016,362,3,"ENERVEST OPERATING, L.L.C.",5/27/2016,Producer,FAYETTE,21649,0,0,Combined,15,0,15,Tank Battery,Equipment Failure,Other,None,,"A-86 RABB, W",ALL LOST IN FLOOD,ZOCH-SCHRAMM UNIT,GIDDINGS (AUSTIN CHALK-3)
2016,363,3,"ENERVEST OPERATING, L.L.C.",5/27/2016,Producer,FAYETTE,21161,0,0,Combined,45,0,45,Tank Battery,Equipment Failure,Other,None,,A-191 GREEN T,ALL LOST IN FLUID,CRUSE-LEHMANN UNIT,GIDDINGS (AUSTIN CHALK-3)
2016,788,3,"ENERVEST OPERATING, L.L.C.",5/27/2016,Producer,FAYETTE,21181,0,0,Crude,10,1,9,Tank Battery,Equipment Failure,Other,None,,"A-191 GREEN, T","VAC TRUCK, PRESSURE WASHED AREA, WILL WORK AREA ONCE WTR RECEDED",WARDA-MITSCHKE UNIT,GIDDINGS (AUSTIN CHALK-3)
2016,553,3,"WELDER EXPLORATION & PROD., INC.",5/27/2016,Producer,MATAGORDA,0,279212,0,Crude,1,0,1,Tank Battery,Other,Other,None,,"BERTRAND, P SUR A-5","LIGHTENING, FIRE DEPT CALL, WASHED DOWN, CLEANED UP",HUEBNER,"LUCKY, SOUTH (FRIO 9200)"
2016,361,3,"ENERVEST OPERATING, L.L.C.",5/27/2016,Producer,FAYETTE,20648,0,0,Combined,45,0,45,Tank Battery,Equipment Failure,Other,None,,A-184 FAYETT CSL,"NONE, ALL LOST IN FLOOD",SCHRAMM UNIT,GIDDINGS (AUSTIN CHALK-3)
2016,597,1,"BAYLOR OPERATING, LLC",5/27/2016,Producer,WILSON,7602,0,0,Crude,175,150,25,Tank Battery,Equipment Failure,Other,None,,ABS A-18,"TILLING, IN SITE APPLICATION OF SEATEX, ADDITIONAL TREATMENT",OCKER D.A. & R.L.,MARCELINA CREEK (AUSTIN CHALK)
2016,640,8,APACHE CORPORATION,5/26/2016,Producer,HOWARD,2699,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,None,,"32.095993, -101.444662","FREE FLUIDS RECOVERED, AFFECTED SOILS BLENDED IN PLACE",KLOH ETAL,HOWARD GLASSCOCK
2016,335,8,DIAMONDBACK E&P LLC,5/26/2016,Producer,MARTIN,39506,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,"32.101848, -102.168843","REPLACED SITE GLASS, REMEDIATION IN PROGRESS",KIMBERLY,SPRABERRY (TREND AREA)
2016,337,8,"SANDRIDGE EXPL. AND PROD., LLC",5/26/2016,Producer,ANDREWS,29836,0,0,Combined,233,230,3,Tank Battery,Act of God,Other,None,,"SEC 21, BLK A41, SUR PSL","LIGHTNING, SECONDARY CONTAINMENT BREACHED, FIRE DEPT CALLED",OLSEN BROWN 2,FUHRMAN-MASCHO
2016,408,8,LEGACY RESERVES OPERATING LP,5/26/2016,Producer,STERLING,37800,0,0,Crude,47,0,47,Tank Battery,Equipment Failure,Other,None,,"SEC 46, BLK A, GC & SF RR CO SUR, A-993",LIGHTNING CAUSED FIRE,HORWOOD,HORWOOD (WOLFCAMP)
2016,631,7C,"REMNANT OIL OPERATING, LLC",5/26/2016,Producer,REAGAN,15247,0,0,Crude,75,55,20,Tank Battery,Other,Other,None,,"SEC 36, BLK 10, UNIVERSITY LANDS","LIGHTNING, SOIL MIXED, FRESH & USED TO BUILD UP FIREWALL",SANTA ANNA STATE,SPRABERRY (TREND AREA)
2016,462,7C,TARGA MIDSTREAM SERVICES LLC,5/26/2016,Producer,IRION,17632,0,0,Crude,8,2,6,Tank Battery,Equipment Failure,Other,None,,"H&TC RR CO BLK 14, SEC 86","VAC TRUCK, EXCAVATED AND DISPOSED OF",ANTELOPE DRAW A,SPRABERRY (TREND AREA)
2016,389,3,"ENERVEST OPERATING, L.L.C.",5/26/2016,Producer,BRAZOS,0,204567,0,Crude,67,0,67,Tank Battery,Act of God,Other,None,,H. WHITESIDE A-56,"LIGHTNING, FIRE DEPARTMENT, PRODUCED WATER MIXED WITH RAIN WATER","ROTELLO UNIT ""A""","GIDDINGS (AUSTIN CHALK, GAS)"
2016,406,8,ANADARKO E&P ONSHORE LLC,5/25/2016,Producer,WARD,40340,0,0,Crude,5,4,1,Flow Line,Equipment Failure,Other,None,,"31.474839, -103.351205","STANDING FLUIDS COLLECTED, REMEDIATE THE SOIL",MONROE 34-172,PHANTOM (WOLFCAMP)
2016,390,7B,PHILLIPS 66 PIPELINE LLC,5/25/2016,Transporter,STEPHENS,0,0,0,Crude,8,2,6,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 5, SP RR CO SUR, ABS 184","VAC TRUCK, IMPACTED SOILS EXCAVATOR, DISPOSAL","ROTELLO UNIT ""A""",NO FIELD NAME
2016,446,7C,"EP ENERGY E&P COMPANY, L.P.",5/25/2016,Producer,REAGAN,17575,0,0,Crude,20,19,1,Tank Battery,Equipment Failure,Other,None,,"31.100189, 101.400288","VAC TRUCK, REMEDIATED IN PLACE OR HAULED OFF BASED",UNIVERSITY CENTRAL,LIN (WOLFCAMP)
2016,430,9,PLAINS PIPELINE L.P.,5/25/2016,Transporter,BAYLOR,0,0,0,Crude,20,10,10,Tank Battery,Equipment Failure,Other,None,,"33.4188, -99.3837",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,"MARRIOTT, J. H.",NO FIELD NAME
2016,612,1,"SN OPERATING, LLC",5/24/2016,Producer,DIMMIT,0,268414,0,Gas Well Liquid,11,0,11,Separator-Gun Barrel-Treater,Equipment Failure,Repaired Existing Equipment,None,,"SEC 553, A 123, H&GN RR CO","REPAIRED, FLUID COLLECTED, DISPOSED OF, REMEDIATED",PILONCILLO,BRISCOE RANCH (EAGLEFORD)
2016,397,8,"CROWNQUEST OPERATING, LLC",5/24/2016,Producer,HOWARD,40919,0,0,Crude,30,30,0,Tank Battery,Equipment Failure,Other,None,,"SEC 17, BLK 33, T&P RR CO","CIRC PUMP CLOSED, VAC TRUCK, OIL STAYED ON TOP, NO LOSS",SHORTES,SPRABERRY (TREND AREA)
2016,619,1,"EOG RESOURCES, INC.",5/24/2016,Producer,GONZALES,15293,0,0,Crude,8,0,8,Tank Battery,Equipment Failure,Other,None,,"29.3025, -97.4596","VAC TRUCK, EXCAVATED, TAKEN TO APPROVED DISPOSAL",H.F.S.,EAGLEVILLE (EAGLE FORD-1)
2016,501,7B,"STAR PRODUCTION, INC.",5/24/2016,Producer,COLEMAN,31287,0,0,Crude,31,0,31,Tank Battery,Other,Other,None,,"SEC 80, J.HARRIS, A-375","LIGHTNING, REPLACE TANK, CLEANED UP SMIALL OIL SPILLED ON GROUND","HENDERSON, W. C. 'A'","BURKETT, SW. (CADDO)"
2016,741,8A,OCCIDENTAL PERMIAN LTD.,5/24/2016,Producer,HOCKLEY,3780,0,0,Crude,1,0,1,Tank Battery,Company Human Error,Other,None,,"LABOR 5, LEAGUE 72, VAL VERDE CSL","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",LEVELLAND UNIT,LEVELLAND
2016,474,8,"PLAINS MARKETING, L.P.",5/24/2016,Transporter,MIDLAND,0,0,0,Crude,21,0,21,Tank Battery,Corrosion - Rust,Other,None,,"31.958515, -101.844381",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,FLETCHER LOTT A,NO FIELD NAME
2016,444,7C,ENDEAVOR ENERGY RESOURCES L.P.,5/23/2016,Producer,REAGAN,9384,0,0,Crude,70,0,70,Tank Battery,Equipment Failure,Other,None,,"31.118216, -101.350965",REMEDIATION IN PROGRESS,"UNIVERSITY (H) ""8C""",FARMER (SAN ANDRES)
2016,445,7C,CALLON PETROLEUM OPERATING CO,5/23/2016,Producer,REAGAN,18362,0,0,Crude,10,9,1,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,"SEC 10, GC&SF RR CO","VAC TRUCK, FLUIDS CONTAINED INSIDE THE LINER AROUND THE TESTER",PEMBROOK 1011 UNIT,LIN (WOLFCAMP)
2016,489,4,"TRINITY RIVER ENERGY OPER, LLC",5/23/2016,Producer,ARANSAS,12738,0,0,Crude,4,4,0,Flow Line,Corrosion - Rust,Other,None,,"DURST, J","EXCAVATED, PLACED INTO BIOCELL, TREATED WITH MICROBIAL BACTERIA","TATTON, V.H.",VIRGINIA (FRIO CONS.)
2016,334,8,ENDEAVOR ENERGY RESOURCES L.P.,5/23/2016,Producer,MARTIN,36989,0,0,Crude,13,0,13,Tank Battery,Equipment Failure,Other,None,,"32.303547, -101.985297",REMEDIATION IN PROGRESS,"HALL ""20""",SPRABERRY (TREND AREA)
2016,354,4,"SN OPERATING, LLC",5/23/2016,Producer,WEBB,0,279403,0,Gas Well Liquid,5,0,5,Pipe Line,Corrosion - Rust,Other,None,,"SEC 1070, A 2440","LINE REPAIRED, CONTAMINATED SOIL REMOVED TO PERMITTED DISPOSAL",KING RANCH LAGUNA LARGA,NO FIELD NAME
2016,326,10,"EOG RESOURCES, INC.",5/22/2016,Producer,OCHILTREE,8400,0,0,Crude,8,0,8,Tank Battery,Act of God,Other,None,,"36.12962, -100.83434","HIGH WINDS, REMOVAL FROM SITE, ON SITE ENHANCED BIOREMEDIATION",PEYTON 111,PAN PETRO (CLEVELAND)
2016,614,1,"PARADIGM MIDSTREAM SVCS-ST, LLC",5/22/2016,Transporter,ZAVALA,0,0,0,Crude,50,50,0,Pipe Line,Equipment Failure,Other,None,,"28.815265, -99.435729",SPILL LOCATION REMEDIATED,PILONCILLO,NO FIELD NAME
2016,328,10,"EOG RESOURCES, INC.",5/22/2016,Producer,OCHILTREE,8432,0,0,Crude,7,1,6,Tank Battery,Act of God,Other,None,,"36.13017, -100.84328","HIGH WINDS, REMOVAL FROM SPILL SITE, ENHANCED BIOREMEDIATION",SLAVIN 110,PAN PETRO (CLEVELAND)
2016,342,8,OXY USA INC.,5/22/2016,Producer,HOWARD,44487,0,0,Crude,15,14,1,Tank Battery,Act of God,Other,None,,"SEC 18, BLK 33, T1S, T&P RR CO","TORNADO, RECOVER AND REMEDIATE IN PLACE",BARNES DEEP,SPRABERRY (TREND AREA)
2016,396,8,"CROWNQUEST OPERATING, LLC",5/22/2016,Producer,HOWARD,43628,0,0,Combined,15,10,5,Tank Battery,Equipment Failure,Other,None,,"SEC 9, BLK 34, T&P RR CO","LIGHTNING, FIRE TRUCK CALLED, VAC TRUCK, REMEDIATION",LINDSAY LA,SPRABERRY (TREND AREA)
2016,570,7C,COG OPERATING LLC,5/21/2016,Producer,UPTON,15607,0,0,Crude,100,95,5,Tank Battery,Equipment Failure,Other,None,,"SEC 138, BLK E, CCSD & RGNG RR CO SURVEY","FLUID CONTAINED INSIDE DIKES, FINE MIST OUTSIDE, VAC TRUCK",STEPHANIE,SPRABERRY (TREND AREA)
2016,527,8,OXY USA INC.,5/21/2016,Producer,HOWARD,43662,0,0,Crude,56,53,3,Tank Battery,Equipment Failure,Other,None,,"SEC 36, BLK 35, T1S, T&P RR CO",RECOVER AND REMEDIATE IN PROGRESS,ARTHUR STALLINGS,SPRABERRY (TREND AREA)
2016,443,7C,"PIONEER NATURAL RES. USA, INC.",5/20/2016,Producer,UPTON,17382,0,0,Crude,9,7,2,Tank Battery,Equipment Failure,Other,None,,"31.267146, -101.789984",REMEDIATE IMPACTED SOIL,"UNIVERSITY ""3-19""",SPRABERRY (TREND AREA)
2016,442,7C,"PIONEER NATURAL RES. USA, INC.",5/20/2016,Producer,REAGAN,16484,0,0,Crude,5,2,3,Tank Battery,Equipment Failure,Other,None,,"31.278502, -101.550553",REMEDIATE IMPACTED SOIL,"UNIVERSITY ""10-1""",SPRABERRY (TREND AREA)
2016,428,9,"HWH PRODUCTION, LLC",5/19/2016,Producer,WILBARGER,16629,0,0,Crude,55,40,15,Tank Battery,Equipment Failure,Other,None,,"TTRR CO SUR NO 3, A-376","LIQUIDS REMOVED, EXCAVATION, NEW GRASS, FIBERGLASS, DIKE COLLAR","HERRON, WALLACE W. ET AL",WICHITA COUNTY REGULAR
2016,447,7C,NEWFIELD EXPLORATION COMPANY,5/19/2016,Producer,TERRELL,0,233270,0,Gas Well Liquid,180,0,180,Tank Battery,Theft,Other,None,,"SEC 37, BLK 1, ABS 988, TC RR CO","LIGHTNING, WILL DETERMINE IF REMEDIAL MEASURES NEEDED",POULTER 37,POULTER (STRAWN)
2016,332,7B,MERIT ENERGY COMPANY,5/19/2016,Producer,JONES,23491,0,0,Crude,38,0,38,Tank Battery,Act of God,Other,None,,TANK BATTERY,"LIGHTNING, NO SPILL, BURNED UP IN THE FIRE","OKELLY, OTHELL",PITZER
2016,401,8,"PIONEER NATURAL RES. USA, INC.",5/19/2016,Producer,MARTIN,21163,0,0,Crude,32,31,1,Tank Battery,Equipment Failure,Other,None,,"32.219092, -101.703232","VAC TRUCK, EXCAVATED, BLENDED, BIOLOGICAL REMEDIATION AID",MADISON -D-,SPRABERRY (TREND AREA)
2016,448,7C,ENDEAVOR ENERGY RESOURCES L.P.,5/19/2016,Producer,CROCKETT,7367,0,0,Crude,104,0,104,Tank Battery,Theft,Other,None,,"31.036201, -101.361391","LIGHTNING, REMEDIATION IN PROGRESS","UNIVERSITY (M) ""12-B""",FARMER (SAN ANDRES)
2016,441,7C,ENDEAVOR ENERGY RESOURCES L.P.,5/18/2016,Producer,REAGAN,13928,0,0,Crude,20,0,20,Tank Battery,Theft,Other,None,,"31.501612, -101.538569","LIGHTNING, REMEDIATION IN PROGRESS","EDWARDS, HOPE",SPRABERRY (TREND AREA)
2016,596,1,"BLACKBRUSH O & G, LLC",5/18/2016,Producer,FRIO,14398,0,0,Crude,32,0,32,Tank Battery,Other,Other,None,,SAN ANTONIO DITCH CO SUR A-72,"LIGHTNING, HYDROCARBON CONSUMED IN FIRE",OPPENHEIMER-CALVERT UNIT,"PEARSALL (BUDA, S.)"
2016,475,8,"FASKEN OIL AND RANCH, LTD.",5/18/2016,Producer,ECTOR,38914,0,0,Crude,95,75,20,Tank Battery,Corrosion - Rust,Other,None,,"G&MMB&A SUR, BLK 41, T1N, SEC 47","FREE OIL RECOVERED, TILLED, BLENDED IN PLACE ON BATTERY PAD","FEE ""AU""",SPRABERRY (TREND AREA)
2016,426,9,RED RIVER CRUDE PIPELINE LLC,5/18/2016,Transporter,WICHITA,0,0,0,Crude,150,140,10,Tank Battery,Corrosion - Rust,Other,Stock Tank,STOCKTANK,"33.97262, -98.86172","SURFACE WILL BE REMOVED, TAKEN OFF SITE, IMPACTED SOIL REMEDIATED ",DORA ROBERTS RANCH UNIT,NO FIELD NAME
2016,610,1,"BRIDGER ENVIRONMENTAL, LLC",5/18/2016,Other,DIMMIT,0,0,0,Crude,70,65,5,Tank Battery,Human Error - Other,Other,None,,FRAC TANK,"VAC TRUCK, PLACED BACK INTO OUR SYSTEM",JERRY JOHNSTON DIM,NO FIELD NAME
2016,315,8,ENDEAVOR ENERGY RESOURCES L.P.,5/18/2016,Producer,MARTIN,36325,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,None,,"32.331008, -101.759017",REMEDIATION IN PROGRESS,"HOLCOMB ""25""",SPRABERRY (TREND AREA)
2016,357,8,"ROFF OPERATING COMPANY, LLC",5/17/2016,Producer,MARTIN,479,0,0,Crude,676,0,676,Tank Battery,Act of God,Installed New Equipment,None,,"32.46681, -102.09178","LIGHTNING, DEBRIS REMOVED, REPLACED WITH NEW EQUIPMENT, CLEAN UP","BREEDLOVE, F. D., -B-",BREEDLOVE
2016,327,10,"EOG RESOURCES, INC.",5/17/2016,Producer,OCHILTREE,8075,0,0,Crude,5,3,2,Tank Battery,Act of God,Other,None,,"36.0706, -100.79469","HIGH WINDS, REMOVAL FROM SITE, ONSITE ENHANCED BIOREMEDIATION",OUIDA WILSON 45,PAN PETRO (CLEVELAND)
