MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2015,1251,8,APACHE CORPORATION,10/19/2015,Producer,CRANE,27091,0,0,Crude,14,10,4,Tank Battery,Equipment Failure,Other,None,,"31.43127, -102.49522","FREE FLUIDS RECOVERED, SOILS WILL BE TILLED",UNIVERSITY -42-,BLOCK 31 (DEVONIAN)
2015,1096,4,EL GATO SWD INC.,10/18/2015,Producer,WEBB,12153,0,0,Crude,12,11,1,Tank Battery,Equipment Failure,Other,None,,A-199,GATOR ABSORBENT & BIOREMEDIATION WAS APPLIED,PUIG,"DAVIS, S. (2600)"
2015,1091,8,CALLON PETROLEUM OPERATING CO,10/18/2015,Producer,MIDLAND,43618,0,0,Crude,6,4,2,Valve,Equipment Failure,Other,None,,"SEC 23, BLK 40, T1S, T&P RRCO","CLEAN UP THE FLUIDS, PRESSURE WASH, FENCE & THEN TILL THE SOIL",PECAN ACRES 23,SPRABERRY (TREND AREA)
2015,1582,1,MURPHY EXPL. & PROD. CO. - USA,10/17/2015,Producer,ATASCOSA,18500,0,0,Combined,30,5,25,Tank Battery,Equipment Failure,Other,None,,"28 47 40.1, -98 34 39.5","VAC TRUCK, EXCAVATED, DISPOSED",STEIN UNIT A,EAGLEVILLE (EAGLE FORD-1)
2015,1080,8,ENCANA OIL & GAS(USA) INC.,10/17/2015,Producer,HOWARD,44533,0,0,Crude,20,0,20,Tank Battery,Act of God,Other,None,,"32.3148128, -101.4827996","FIRE DEPT CALLED, FACILITY SHUT IN, REMEDIATION",HUGHES 20,SPRABERRY (TREND AREA)
2015,1316,1,CARRIZO (EAGLE FORD) LLC,10/17/2015,Producer,LA SALLE,16547,0,0,Crude,670,593,77,Flow Line,Corrosion - Rust,Other,None,,"SEC 93, ABS 539, SUR I RR CO","VAC TRUCK, EXCAVATION, HAULED OFF",GARDENDALE G UNIT,EAGLEVILLE (EAGLE FORD-1)
2015,1112,8,"SABER OIL & GAS VENTURES, LLC",10/16/2015,Producer,ANDREWS,23796,0,0,Crude,100,10,90,Pipe Line,Equipment Failure,Other,None,,"SEC 25, BLK 1, UL SUR","VAC TRUCK, EXCAVATIN IMPACTED SOIL.","UNIVERSITY ""D""",FASKEN (WOLFCAMP)
2015,1095,4,"NAVARRO MIDSTREAM SERVICES, LLC",10/16/2015,Transporter,WEBB,0,0,0,Gas Well Liquid,32,0,32,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,"SUR 324, D.G. FRENCH, ABS 1823","NONE REQUIRED, WILL BE REBUILDING STATION IN THE FUTURE","COPE, E. B.",NO FIELD NAME
2015,1042,10,PIONEER TRANSPORTATION LLC,10/16/2015,Transporter,WHEELER,0,268762,0,Crude,44,15,29,Tank Battery,Equipment Failure,Other,None,,WHEELER COUNTY SWD,"VAC TRUCK, COVERED WITH SPHAG & CONTAMINATED DIRT CLEANED UP",HIGHWAY 152 SWD,FRYE RANCH (CONSOLIDATED)
2015,1348,7C,APACHE CORPORATION,10/16/2015,Producer,REAGAN,16968,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,None,,"31.47019, -101.45955","FREE FLUIDS RECOVERED, SOILS TREATED WITH MICROBIAL ADDITIVE",SRH NORTH,SPRABERRY (TREND AREA)
2015,1079,10,"NGL WATER SOLUTIONS MID-CONT,LLC",10/16/2015,Other,WHEELER,0,0,0,Crude,35,20,15,Tank Battery,Equipment Failure,Other,None,,"35.2620, 100.090595","VAC TRUCK, EXCAVATED CONTAMINATED DIRT, BACK FILLED WITH NEW SOIL ",DAVIS 65,NO FIELD NAME
2015,1564,8A,"SHERIDAN PRODUCTION COMPANY, LLC",10/15/2015,Producer,GAINES,66377,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,None,,"SEC 14, BLK A12, SUR PSL","VAC TRUCK, BACKHOE, BIO ENHANCEMENT APPLIED",WELTMER,"TEX-MEX, SE. (WICHITA ALBANY)"
2015,1501,8,ENDEAVOR ENERGY RESOURCES L.P.,10/15/2015,Producer,MARTIN,43347,0,0,Crude,20,0,20,Tank Battery,Equipment Failure,Other,None,,"32.5110, -101.94443",REMEDIATION IN PROGRESS,HOLCOMB '45',SPRABERRY (TREND AREA)
2015,1059,8,OXY USA INC.,10/15/2015,Producer,REEVES,27162,0,0,Combined,329,115,214,Tank Battery,Corrosion - Rust,Other,None,,"SEC 2, BLK 5, H&GN RR CO",RECOVER FLUIDS & REMEDIATED IN PLACE,COLLIE -B-,COLLIE (DELAWARE)
2015,1044,8A,WTG EXPLORATION,10/14/2015,Producer,GARZA,62873,0,0,Crude,168,160,8,Tank Battery,Equipment Failure,Other,None,,"SEC 1142, A-1113, TWNG RR CO SUR",SOIL WILL BE REMEDIATED,"HEAD, T. C.",WTG (GLORIETA)
2015,1050,8,WTG EXPLORATION,10/14/2015,Producer,ANDREWS,418,0,0,Combined,20,0,20,Tank Battery,Equipment Failure,Other,None,,"SEC 22, BLK 12, UNIVERSITY LANDS SUR",HYDROCARBONS WILL BE REMEDIATED TO LIMITS,"UNIVERSITY ""12-A""",BLOCK 12
2015,1092,8,CHEVRON U. S. A. INC.,10/14/2015,Producer,STERLING,39257,0,0,Crude,6,0,6,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,"SEC 1, EL&RR RR CO SUR ABS 52","WASHING OIL FROM SOIL, PICK UP FLUIDS, VAC TRUCK, REMEDIATION","COPE, E. B.","CONGER, SW (WOLFCAMP)"
2015,1053,8,ENERGEN RESOURCES CORPORATION,10/14/2015,Producer,WARD,42498,0,0,Crude,66,64,2,Tank Battery,Equipment Failure,Other,None,,"31.603717, -103.420467",PIKC UP AS MUCH FREE STANDING FLUID AS POSSIBLE,CADENHEAD 18,TWO GEORGES (BONE SPRING)
2015,1057,8,"RSP PERMIAN, LLC",10/14/2015,Producer,MIDLAND,45466,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,None,,"SEC 4, BLK 41, T-2-S","EXCAVATE & HAUL ALL CONTAMINATED SOIL OFF SITE, BACKFILL",FENDLEY,SPRABERRY (TREND AREA)
2015,1137,8,"KINDER MORGAN CO2 COMPANY, L.P.",10/12/2015,Transporter,LOVING,0,0,0,Crude,16,0,16,Flow Line,Corrosion - Rust,Other,None,,"31.80148, 103.79509","EXCAVATED, REMEDIATE","WILSON, J.V.",NO FIELD NAME
2015,1147,8,CALLON PETROLEUM OPERATING CO,10/12/2015,Producer,MIDLAND,47070,0,0,Crude,6,5,1,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 41, T2S, T&P RR CO","PICK UP STANDING FLUID, REPAIR SIGHT GLASS, BIOREMEDIATION",KENDRA-AMANDA PSA 1,SPRABERRY (TREND AREA)
2015,1038,1,"SN OPERATING, LLC",10/12/2015,Producer,SAN PATRICIO,0,270672,0,Gas Well Liquid,10,8,2,Pipe Line,Corrosion - Rust,Other,None,,"M&C SURVEY, SEC 567, A-244","PICKED UP FLUID, IMPACTED SOIL DISPOSED OF AT PROPER FACILITY",PILONCILLO,BRISCOE RANCH (EAGLEFORD)
2015,1173,7C,"PARSLEY ENERGY OPERATIONS, LLC",10/12/2015,Producer,UPTON,18778,0,0,Crude,54,45,9,Tank Battery,Equipment Failure,Other,None,,"SEC 9, BLK 39, T-5-S, A-427, T&P RR CO","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA",ELWOOD 16-21,SPRABERRY (TREND AREA) R 40 EXC
2015,1128,7B,MERIT ENERGY COMPANY,10/12/2015,Producer,FISHER,30220,0,0,Crude,190,26,164,Tank Battery,Equipment Failure,Other,None,,"SEC 190, BLK 3, AB 1493 H&TC RR SUR",RECOVERED OIL THAT WAS GOOD & HAVE BEGAN REMEDIATION OF SURFACE,GRIBBINS,CLAYTONVILLE (CANYON SAND)
2015,1174,7C,"PARSLEY ENERGY OPERATIONS, LLC",10/12/2015,Producer,UPTON,19022,0,0,Crude,63,54,9,Tank Battery,Equipment Failure,Other,None,,"SEC 15, BLK 40, T-5-S, A-459 T&P RR CO","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA",FRANKLIN 22B-22,SPRABERRY (TREND AREA) R 40 EXC
2015,1069,8,ENERGEN RESOURCES CORPORATION,10/11/2015,Producer,LOVING,41901,0,0,Crude,31,30,1,Tank Battery,Equipment Failure,Other,None,,"32.7809, -103.38104","REPAIRED TRANSFER PUMP, SHUT OUT SEPARATOR & FIXED DUMP VALVE",UNIVERSITY 11-19,TWO GEORGES (BONE SPRING)
2015,1066,8,ENERGEN RESOURCES CORPORATION,10/11/2015,Producer,GLASSCOCK,43857,0,0,Crude,200,180,20,Tank Battery,Equipment Failure,Other,None,,"31.678709, -101.583468","LOWERED THE HIGH LEVEL ALARM, PICKED UP FLUIDS .",DANIEL -21A-,SPRABERRY (TREND AREA)
2015,1172,7C,"LAREDO PETROLEUM, INC.",10/11/2015,Producer,REAGAN,16507,0,0,Crude,86,66,20,Flow Line,Corrosion - Rust,Other,None,,SEC 184,"EXCAVATED & REPAIRED, EXCAVATED STOCKPILE SOIL,",SUGG-A-,SPRABERRY (TREND AREA)
2015,1070,8,ENERGEN RESOURCES CORPORATION,10/10/2015,Producer,REEVES,45223,0,0,Crude,21,20,1,Tank Battery,Equipment Failure,Other,None,,"31.639413, -103.744137","SHUT ON SEPARATOR & REPLACE SIGHT GLASS, PICK UP FLUIDS",LANGLEY 2-36,PHANTOM (WOLFCAMP)
2015,1176,7C,ENDEAVOR ENERGY RESOURCES L.P.,10/10/2015,Producer,CROCKETT,5562,0,0,Crude,42,0,42,Tank Battery,Equipment Failure,Other,None,,"31.058083, -101.445556",REMEIDATION IN PROGRESS,WEGER UNIT,WEGER (SAN ANDRES)
2015,1051,8,ENCANA OIL & GAS(USA) INC.,10/10/2015,Producer,MIDLAND,42032,0,0,Crude,30,25,5,Tank Battery,Human Error - Other,Other,None,,"31.739582432, -102.153491221",DOUBLE D CONSTRUCTION ASSIGNED CLEANUP & CLOSURE ACTIVITIES,ABBIE LAINE,SPRABERRY (TREND AREA)
2015,1067,8,ENERGEN RESOURCES CORPORATION,10/9/2015,Producer,WARD,46849,0,0,Crude,102,100,2,Tank Battery,Equipment Failure,Other,None,,"31.569349, -103.186067","REPAIRED TRANSFER PUMP, FIXED ALARM LEVELS, PICKED UP FLUIDS",UNIVERSITY 24-17,PHANTOM (WOLFCAMP)
2015,1063,8,ENDEAVOR ENERGY RESOURCES L.P.,10/9/2015,Producer,MIDLAND,36757,0,0,Crude,40,20,20,Tank Battery,Equipment Failure,Other,None,,"31.698860, -101.978490",REMEDIATION IN PROGRESS,"MIDKIFF ""A""",SPRABERRY (TREND AREA)
2015,1068,8,ENERGEN RESOURCES CORPORATION,10/8/2015,Producer,WARD,41972,0,0,Crude,190,180,10,Tank Battery,Equipment Failure,Other,None,,"31.613717, -103.427230","REPLACE THE FUSES, FIX THE BERM, PICK UP FLUID",MCGINLEY,"QUITO, WEST (DELAWARE)"
2015,1175,7C,ENDEAVOR ENERGY RESOURCES L.P.,10/8/2015,Producer,UPTON,470,0,0,Crude,42,0,42,Tank Battery,Act of God,Other,None,,"31.029934, -101.386112",REMEDIATION IN PROGRESS,"UNIVERSITY ""H""",FARMER (SAN ANDRES)
2015,1587,1,CABOT OIL & GAS CORPORATION,10/8/2015,Producer,ATASCOSA,15663,0,0,Combined,39,30,9,Tank Battery,Equipment Failure,Other,None,,"28.683859, 98.784195","VAC TRUCK, CONTAMINATED SOIL REMOVED, DISPOSED OF PROPERLY","JOE HINDES ""A"" UNIT",EAGLEVILLE (EAGLE FORD-1)
2015,1171,7C,"LAREDO PETROLEUM, INC.",10/8/2015,Producer,REAGAN,16734,0,0,Crude,8,6,2,Tank Battery,Corrosion - Rust,Other,None,,134 BATTERY,"SPREAD PEAT MOSS OVER AREA, BLENDED INTO SOIL, REMEDIATION",SUGG-B-,SPRABERRY (TREND AREA)
2015,1250,8A,APACHE CORPORATION,10/7/2015,Producer,YOAKUM,483,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,None,,"33.206875, -103.057981","FREE FLUIDS RECOVERED, SOILS WILL BE BLENDED","WEEMS, L. R. ET AL",BRONCO (SILURO-DEVONIAN)
2015,1065,8,OCCIDENTAL PERMIAN LTD.,10/7/2015,Producer,MARTIN,40691,0,0,Combined,113,98,15,Tank Battery,Equipment Failure,Other,None,,TANK BATTERY,RECOVER FLUIDS & REMEDIATION IN PLACE,SOUTH CURTIS RANCH,SPRABERRY (TREND AREA)
2015,1054,8,OXY USA INC.,10/6/2015,Producer,HOWARD,46899,0,0,Crude,47,35,12,Tank Battery,Equipment Failure,Other,None,,"SEC 44, BLK 34, SUR T&P RR CO ABS 1258",ON SITE ENHANCED BIO REMEDIATION,ADKINS,SPRABERRY (TREND AREA)
2015,1436,7B,T-SQUARE PETROLEUM CO.,10/6/2015,Producer,EASTLAND,0,155245,0,Gas Well Liquid,22,0,22,Tank Battery,Theft,Other,None,,W.H. STAGNER SUR,NONE NECESSARY,SPECKLES,BLIND HOG (CONGL)
2015,1249,8A,APACHE CORPORATION,10/5/2015,Producer,YOAKUM,19212,0,0,Crude,10,8,2,Tank Battery,Corrosion - Rust,Other,None,,"33.01897, -102.88155","FREE FLUIDS RECOVERED, SOILS WILL BE BLENDED",ROBERTS UNIT,WASSON
2015,1196,7C,ENDEAVOR ENERGY RESOURCES L.P.,10/5/2015,Producer,REAGAN,6924,0,0,Crude,38,0,38,Tank Battery,Equipment Failure,Other,None,,"31.403871, -101.738852",REMEDIATION IN PROGRESS,SLAUGHTER - 13,SPRABERRY (TREND AREA)
2015,1300,1,"EP ENERGY E&P COMPANY, L.P.",10/4/2015,Producer,LA SALLE,15361,0,0,Combined,185,184,1,Tank Battery,Equipment Failure,Other,None,,"28365, 94460","VAC TRUCK, RUN THROUGH PRODUCTION AGAIN, SOIL SCRAPED UP",BURNS RANCH A,BRISCOE RANCH (EAGLEFORD)
2015,1078,10,"CHESAPEAKE OPERATING, L.L.C.",10/3/2015,Producer,WHEELER,0,275154,0,Combined,5,0,5,Tank Battery,Act of God,Other,None,,"SEC 65, BLK A7, H&GN RR CO",REMEDIATION,DAVIS 65,STILES RANCH (GRANITE WASH CONS)
2015,995,8A,ENERGEN RESOURCES CORPORATION,10/3/2015,Producer,YOAKUM,66733,0,0,Crude,25,23,2,Tank Battery,Equipment Failure,Other,None,,"33.023355, -102.679674","FIX DUMP VALVE, PICK UP FLUID","CARTER, A. T.",BRALLEY (SILURIAN)
2015,1248,8A,APACHE CORPORATION,10/3/2015,Producer,COCHRAN,5998,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,"3329.734, -102.38046","FREE FLUIDS RECOVERED, SOILS WILL BE BLENDED","WOODLEY, F. L.",SLAUGHTER
2015,1113,8,"PLAINS MARKETING, L.P.",10/2/2015,Transporter,CRANE,0,0,0,Crude,15,12,3,Tank Battery,Corrosion - Rust,Other,None,,"31.4324, -102.3746",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,"UNIVERSITY ""D""",NO FIELD NAME
2015,1046,8,XTO ENERGY INC.,10/2/2015,Producer,ANDREWS,17503,0,0,Crude,28,10,18,Tank Battery,Corrosion - Rust,Other,None,,"SEC 12, BLK A45, PSL",PICKED UP FREE STANDING FLUID & MIZED SOIL IN PLACE,MEANS /SAN ANDRES/ UNIT,MEANS
2015,1041,9,"ENERVEST OPERATING, L.L.C.",10/2/2015,Producer,KLEBERG,0,228173,0,Crude,13,13,0,Tank Battery,Corrosion - Rust,Other,None,,STEVENSON-LANGFORD,"VAC TRUCK, FRESH WTR USED TO FLUSH CONTAINMENT, HAULED OFF",STEVENSON-LANGFORD UNIT,"NEWARK, EAST (BARNETT SHALE)"
2015,1011,7C,TRAFIGURA TRADING LLC,10/1/2015,Transporter,UPTON,0,0,0,Crude,125,100,25,Tank Battery,Equipment Failure,Other,None,,"31.1415266, -102.1611926","VAC TRUCK, EXCAVATED, TRANSPORTED TO DISPOSAL FACILITY","UNIVERSITY ""3-19""",NO FIELD NAME
2015,1055,8,OXY USA INC.,10/1/2015,Producer,HOWARD,42788,0,0,Crude,8,3,5,Tank Battery,Equipment Failure,Other,None,,"SEC 28, BLK 33, SUR T&P RR CO ABS 694",ON SITE ENHANCED BIO REMEDIATION,CONNALLY,SPRABERRY (TREND AREA)
2015,1036,8,OXY USA INC.,10/1/2015,Producer,REEVES,42972,0,0,Crude,40,34,6,Tank Battery,Human Error - Other,Other,None,,"SEC 16, BLK 51, T8S, T&P RRCO/SCOTT, J A ABS 2450",RECOVER FLUIDS & REMEDIATE IN PLACE,BETTYLOU,WOLFBONE (TREND AREA)
2015,1586,1,CABOT OIL & GAS CORPORATION,10/1/2015,Producer,ATASCOSA,18592,0,0,Crude,77,77,0,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,"28.7617, 98.7147","FLOODED WITH FRESHWATER, VAC TRUCK, REMOVED, DISPOSED OF",TRINITY UNIT,BRISCOE RANCH (EAGLEFORD)
2015,1125,10,PHILLIPS 66 PIPELINE LLC,9/30/2015,Transporter,CARSON,0,0,0,Crude,6,0,6,Pipe Line,Equipment Failure,Other,None,,"35.535471, -101.442106","CAP TIGHTENED, EXCAVATION","PIPER, OLA, O.",NO FIELD NAME
2015,1005,8,ENERGEN RESOURCES CORPORATION,9/29/2015,Producer,LOVING,42852,0,0,Crude,26,25,1,Tank Battery,Equipment Failure,Other,None,,"31.688548, -103.534237","SHUT OUT HEATER TREATER, FIX GASKET, PICK UP FREESTANDING FLUID",BUSHMASTER 1-58,TWO GEORGES (BONE SPRING)
2015,1296,1,ANADARKO E&P ONSHORE LLC,9/29/2015,Other,DIMMIT,0,0,0,Combined,25,24,1,Tank Battery,Equipment Failure,Other,None,,"282049.84, -994657.34","VAC TRUCK, REMOVED & DISPOSED OF,",LOWE,NO FIELD NAME
2015,1560,8A,OCCIDENTAL PERMIAN LTD.,9/29/2015,Producer,YOAKUM,18910,0,0,Crude,25,0,25,Tank Battery,Equipment Failure,Other,None,,"SEC 832, BLK D, JOHN H GIBSON",REMEDIATED,DENVER UNIT,WASSON
2015,998,8,OXY USA WTP LP,9/28/2015,Producer,MIDLAND,34646,0,0,Combined,155,125,30,Pipe Line,Corrosion - Rust,Other,None,,STEEL PRODUCTION LINE,RECOVER FLUIDS & REMEDIATION IN PLACE,DORA ROBERTS RANCH UNIT,VIREY (CONSOLIDATED)
2015,1004,8A,OCCIDENTAL PERMIAN LTD.,9/28/2015,Producer,HOCKLEY,3780,0,0,Crude,7,0,7,Tank Battery,Equipment Failure,Other,None,,LEAGUE 733,"VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",LEVELLAND UNIT,LEVELLAND
2015,1032,8,ENCANA OIL & GAS(USA) INC.,9/28/2015,Producer,MIDLAND,35573,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,"31.68722, -102.02877",DOUBLE D CONSTRUCTION ASSIGNED CLEANUP & CLOSURE ACTIVITES,"TXL ""S"" 29-1",SPRABERRY (TREND AREA)
2015,1047,8,XTO ENERGY INC.,9/28/2015,Producer,ANDREWS,1770,0,0,Crude,11,7,4,Tank Battery,Equipment Failure,Other,None,,"SEC 5, BLK 13, UNIVERSITY LANDS SUR","VAC TRUCK, REMOVED CONTAMINATED SOIL & PLACED ON BLACK PLASTIC",FULLERTON CLEARFORK UNIT,FULLERTON
2015,1087,8,"FINLEY RESOURCES, INC.",9/27/2015,Producer,ANDREWS,19385,0,0,Crude,11,0,11,Flow Line,Equipment Failure,Other,None,,"LABOR 23, LEAGUE 288, SUR GRAY CSL ABS A-477",REMEDIAL HAS BEEN STARTED,UNIVERSITY 13-39,NO FIELD NAME
2015,1347,7C,APACHE CORPORATION,9/26/2015,Producer,REAGAN,16968,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,"31.47301, -101.47136","FREE FLUIDS RECOVERED, TILLED,",SRH NORTH,SPRABERRY (TREND AREA)
2015,1195,7C,PLAINS PIPELINE L.P.,9/26/2015,Transporter,UPTON,0,0,0,Crude,5,2,3,Tank Battery,Corrosion - Rust,Other,None,,"31.13735, -102.19177",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,"SUGG FARMAR ""40""",NO FIELD NAME
2015,1001,8,COG OPERATING LLC,9/25/2015,Producer,REEVES,40630,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Other,None,,"SEC 14, BLK 52, T8S, T&P RR CO","VAC TRUCK, REMEDIATION",SINCLAIR COLLIER,HOBAN (BONE SPRINGS)
2015,996,8,ENERGEN RESOURCES CORPORATION,9/25/2015,Producer,LOVING,41901,0,0,Crude,30,29,1,Tank Battery,Equipment Failure,Other,None,,"32.7809, -103.38104","RESET CONTROL PANEL, PICKED UP FLUID",UNIVERSITY 11-19,TWO GEORGES (BONE SPRING)
2015,1131,8,"PIONEER NATURAL RES. USA, INC.",9/25/2015,Producer,MARTIN,40490,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,None,,"32.25926, -102.02404","VAC TRUCK, EXCAVATED, TREATED WITH OIL GATOR & BLENDED ON SITE","MEEK ""5""",SPRABERRY (TREND AREA)
2015,999,8,ENERGEN RESOURCES CORPORATION,9/25/2015,Producer,ANDREWS,0,152019,0,Crude,100,80,20,Valve,Equipment Failure,Other,None,,"32.21706, -102.4553","DISCONNECT SEPARATOR, PICK UP AS MUCH FREE STANDING FLUID",UNIVERSITY,"ANDREWS, SOUTH (DEVONIAN)"
2015,1533,6,MAHFOUZ ENERGY COMPANY,9/24/2015,Producer,SMITH,10890,0,0,Crude,62,0,62,Tank Battery,Theft,Other,None,,SAMUEL EPPS SUR A-335,INVESTIGATED OVER A PERIOD OF DAYS TO INSURE LOSS WAS DUE TO THEFT,BEALL,MANZIEL BROS. (PETTIT)
2015,1012,7C,COG OPERATING LLC,9/24/2015,Producer,UPTON,17154,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,"SEC 32, BLK 40, T & P RR CO SUR",CLEANUP IN PROGRESS,PEGASUS FIELD UNIT 3,PEGASUS (CONSOLIDATED)
2015,1551,2,MARATHON OIL EF LLC,9/24/2015,Producer,KARNES,0,280179,0,Combined,13,13,0,Tank Battery,Equipment Failure,Other,None,,"28.763781, -97.987101","LIQUID RECOVERED, SCRAPED, PROPERLY DISPOSED OF",FORSHAGE-HOWELL UNIT AC,SUGARKANE (AUSTIN CHALK)
2015,1466,7C,TARGA PIPELINE MID-CONTINENT LLC,9/24/2015,Other,REAGAN,0,0,0,Combined,19,15,4,Pipe Line,Human Error - Other,Other,None,,"BLK 37, SEC 34, SUR T5S T&PRR CO","VAC TRUCK, SOIL WAS EXCAVATED FOR REMEDIATION",RINGO 9,NO FIELD NAME
2015,994,4,"PINTAIL OIL & GAS, LLC",9/24/2015,Producer,NUECES,13719,0,0,Crude,130,0,130,Tank Battery,Theft,Other,None,,"DE HERRERA, J L SUR #601, A-607","NOTIFIED LOCAL SHERIFF'S DEPT,",RENKEN,"MINNIE BOCK, NORTH (FRIO CONS)"
2015,1105,8A,SOGO III LLC,9/24/2015,Producer,COCHRAN,62773,0,0,Crude,134,0,134,Tank Battery,Theft,Other,None,,"SEC 32, BLK 64, MIDLAND CSL",POLICE REPORT FILED,LANEY,LEVELLAND
2015,1093,9,ENTERPRISE CRUDE PIPELINE LLC,9/24/2015,Transporter,WICHITA,0,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,None,,"34.059857, -98.569225",IMPACTED SOIL WILL BE REMEDIATED IN PLACE ON SITE,"COPE, E. B.",NO FIELD NAME
2015,1052,8,PLAINS PIPELINE L.P.,9/24/2015,Transporter,CRANE,0,0,0,Crude,3,0,3,Tank Battery,Corrosion - Rust,Other,None,,"31.4245, -102.3276",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,ABBIE LAINE,NO FIELD NAME
2015,1056,8A,KINDER MORGAN PRODUCTION CO LLC,9/24/2015,Producer,SCURRY,3137,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,None,,"SEC 251, BLK 97, T & TC SUR","REMEDIATED ON SITE,",SACROC UNIT,KELLY-SNYDER
2015,1000,8,"BTA OIL PRODUCERS, LLC",9/23/2015,Producer,WINKLER,34869,0,0,Crude,2,0,2,Tank Battery,Act of God,Other,None,,"SEC 91, BLK F, G&M MB&A","VAC TRUCK, REMEDIATE SURFACE, BLENDING, BACK DRAG & SMOOTH",7306 JV-S WINK,WAR-WINK (CHERRY CANYON)
2015,1525,8,"DCP MIDSTREAM, LP",9/23/2015,Other,ECTOR,0,0,0,Crude,15,0,15,Pipe Line,Equipment Failure,Other,None,,"31.876313, -102.791784","TREATED WITH MICROBES SEVERAL TIMES, TILLED FOR PROPER MIXING.","HAYS, MARGARET",NO FIELD NAME
2015,1098,8,APACHE CORPORATION,9/22/2015,Producer,GLASSCOCK,6297,0,0,Crude,32,30,2,Tank Battery,Equipment Failure,Other,None,,"31.779841, -101.772407","FREE FLUIDS RECOVERED, SOIL WILL BE BLENDED","DRIVER, J. W.-13",SPRABERRY (TREND AREA)
2015,1555,8,CALLON PETROLEUM OPERATING CO,9/22/2015,Producer,MIDLAND,38899,0,0,Crude,22,20,2,Valve,Human Error - Other,Other,None,,"SEC 35, BLK 40, T3S, T&P RR CO","VAC TRUCK, TILLED ON LOCATION FOR REMEDIATION",BOHANNON38,SPRABERRY (TREND AREA)
2015,1013,7C,"PARSLEY ENERGY OPERATIONS, LLC",9/21/2015,Producer,UPTON,17136,0,0,Crude,7,4,3,Tank Battery,Equipment Failure,Other,None,,"SEC 24, BLK 39, T5S, T&P RR CO SUR","VAC TRUCK, WILL REMEDIATE","JRS FARMS ""24""",SPRABERRY (TREND AREA)
2015,1014,7C,"PARSLEY ENERGY OPERATIONS, LLC",9/21/2015,Producer,UPTON,19029,0,0,Crude,21,4,17,Tank Battery,Equipment Failure,Other,None,,"SEC 7, BLK M, A-465, TCRR SUR","VAC TRUCK, WILL REMEDIATE",EARL HANKAMER,LIN (WOLFCAMP)
2015,1060,8,ENCANA OIL & GAS(USA) INC.,9/20/2015,Producer,MIDLAND,35251,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,None,,"31.6981883, -102.065279474",DOUBLE D CONSTRUCTION HAS BEEN ASSIGNED CLEANUP ACTIVITIES,"DAVIDSON ""24""",SPRABERRY (TREND AREA)
2015,1064,8,ENCANA OIL & GAS(USA) INC.,9/20/2015,Producer,HOWARD,42622,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,"32.1418934, -101.4915249","VAC TRUCK, DOUBLE D BEGAN CLEAN UP,",TUBB 39,SPRABERRY (TREND AREA)
2015,1015,7C,DISCOVERY NATURAL RESOURCES LLC,9/20/2015,Producer,IRION,17647,0,0,Crude,170,170,0,Tank Battery,Equipment Failure,Other,None,,"SEC 187, BLK 1, T&P RR CO",VACUUMED OFF OF EXISTING RAINWATER INSIDE LINED BERM,ROCK HOLLOW,SPRABERRY (TREND AREA)
2015,1094,9,"PLAINS MARKETING, L.P.",9/19/2015,Transporter,HARDEMAN,0,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,None,,"34.232462, 99.593104","BROUGHT TO SURFACE, PLACED ON EXISTING FIREWALL","COPE, E. B.",NO FIELD NAME
